library,function,line,file
metric_logging.log_scalar,log_scalar,85,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\AdaptiveSubgoalSearch\adaptive_subs\jobs\rubik\job_rubik_validate_policy_hf.py
metric_logging.log_scalar,log_scalar,99,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\AdaptiveSubgoalSearch\adaptive_subs\jobs\rubik\job_rubik_validate_policy_hf.py
metric_logging.log_scalar,log_scalar,105,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\AdaptiveSubgoalSearch\adaptive_subs\jobs\rubik\job_rubik_validate_policy_hf.py
metric_logging.MetricsAccumulator,MetricsAccumulator,64,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\AdaptiveSubgoalSearch\adaptive_subs\jobs\rubik\job_solve_rubik.py
metric_logging.MetricsAccumulator,MetricsAccumulator,65,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\AdaptiveSubgoalSearch\adaptive_subs\jobs\rubik\job_solve_rubik.py
metric_logging.MetricsAccumulator,MetricsAccumulator,66,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\AdaptiveSubgoalSearch\adaptive_subs\jobs\rubik\job_solve_rubik.py
metric_logging.MetricsAccumulator,MetricsAccumulator,67,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\AdaptiveSubgoalSearch\adaptive_subs\jobs\rubik\job_solve_rubik.py
metric_logging.MetricsAccumulator,MetricsAccumulator,68,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\AdaptiveSubgoalSearch\adaptive_subs\jobs\rubik\job_solve_rubik.py
metric_logging.log_text,log_text,112,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\AdaptiveSubgoalSearch\adaptive_subs\jobs\rubik\job_solve_rubik.py
metric_logging.log_text,log_text,113,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\AdaptiveSubgoalSearch\adaptive_subs\jobs\rubik\job_solve_rubik.py
metric_logging.log_scalar_metrics,log_scalar_metrics,119,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\AdaptiveSubgoalSearch\adaptive_subs\jobs\rubik\job_solve_rubik.py
metric_logging.log_scalar_metrics,log_scalar_metrics,124,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\AdaptiveSubgoalSearch\adaptive_subs\jobs\rubik\job_solve_rubik.py
metric_logging.log_scalar,log_scalar,125,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\AdaptiveSubgoalSearch\adaptive_subs\jobs\rubik\job_solve_rubik.py
metric_logging.log_scalar,log_scalar,130,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\AdaptiveSubgoalSearch\adaptive_subs\jobs\rubik\job_solve_rubik.py
metric_logging.log_scalar,log_scalar,131,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\AdaptiveSubgoalSearch\adaptive_subs\jobs\rubik\job_solve_rubik.py
metric_logging.log_text,log_text,135,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\AdaptiveSubgoalSearch\adaptive_subs\jobs\rubik\job_solve_rubik.py
metric_logging.log_scalar,log_scalar,136,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\AdaptiveSubgoalSearch\adaptive_subs\jobs\rubik\job_solve_rubik.py
metric_logging.log_scalar,log_scalar,138,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\AdaptiveSubgoalSearch\adaptive_subs\jobs\rubik\job_solve_rubik.py
metric_logging.log_scalar,log_scalar,144,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\AdaptiveSubgoalSearch\adaptive_subs\jobs\rubik\job_solve_rubik.py
metric_logging.log_scalar,log_scalar,149,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\AdaptiveSubgoalSearch\adaptive_subs\jobs\rubik\job_solve_rubik.py
metric_logging.log_scalar,log_scalar,150,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\AdaptiveSubgoalSearch\adaptive_subs\jobs\rubik\job_solve_rubik.py
metric_logging.log_text,log_text,151,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\AdaptiveSubgoalSearch\adaptive_subs\jobs\rubik\job_solve_rubik.py
metric_logging.log_scalar,log_scalar,152,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\AdaptiveSubgoalSearch\adaptive_subs\jobs\rubik\job_solve_rubik.py
metric_logging.log_scalar,log_scalar,154,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\AdaptiveSubgoalSearch\adaptive_subs\jobs\rubik\job_solve_rubik.py
metric_logging.log_scalar,log_scalar,162,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\AdaptiveSubgoalSearch\adaptive_subs\jobs\rubik\job_solve_rubik.py
metric_logging.log_scalar,log_scalar,165,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\AdaptiveSubgoalSearch\adaptive_subs\jobs\rubik\job_solve_rubik.py
metric_logging.log_text,log_text,193,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\AdaptiveSubgoalSearch\adaptive_subs\jobs\rubik\job_solve_rubik.py
metric_logging.log_text,log_text,194,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\AdaptiveSubgoalSearch\adaptive_subs\jobs\rubik\job_solve_rubik.py
metric_logging.log_scalar,log_scalar,197,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\AdaptiveSubgoalSearch\adaptive_subs\jobs\rubik\job_solve_rubik.py
metric_logging.log_scalar,log_scalar,198,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\AdaptiveSubgoalSearch\adaptive_subs\jobs\rubik\job_solve_rubik.py
metric_logging.log_scalar_metrics,log_scalar_metrics,199,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\AdaptiveSubgoalSearch\adaptive_subs\jobs\rubik\job_solve_rubik.py
metric_logging.log_scalar_metrics,log_scalar_metrics,200,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\AdaptiveSubgoalSearch\adaptive_subs\jobs\rubik\job_solve_rubik.py
metric_logging.log_scalar_metrics,log_scalar_metrics,201,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\AdaptiveSubgoalSearch\adaptive_subs\jobs\rubik\job_solve_rubik.py
metric_logging.log_text,log_text,217,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\AdaptiveSubgoalSearch\adaptive_subs\jobs\rubik\job_solve_rubik.py
metric_logging.MetricsAccumulator,MetricsAccumulator,52,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\AdaptiveSubgoalSearch\adaptive_subs\jobs\sokoban\job_solve_sokoban.py
metric_logging.MetricsAccumulator,MetricsAccumulator,53,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\AdaptiveSubgoalSearch\adaptive_subs\jobs\sokoban\job_solve_sokoban.py
metric_logging.MetricsAccumulator,MetricsAccumulator,54,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\AdaptiveSubgoalSearch\adaptive_subs\jobs\sokoban\job_solve_sokoban.py
metric_logging.log_text,log_text,116,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\AdaptiveSubgoalSearch\adaptive_subs\jobs\sokoban\job_solve_sokoban.py
metric_logging.log_text,log_text,119,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\AdaptiveSubgoalSearch\adaptive_subs\jobs\sokoban\job_solve_sokoban.py
metric_logging.log_scalar_metrics,log_scalar_metrics,140,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\AdaptiveSubgoalSearch\adaptive_subs\jobs\sokoban\job_solve_sokoban.py
metric_logging.log_scalar_metrics,log_scalar_metrics,147,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\AdaptiveSubgoalSearch\adaptive_subs\jobs\sokoban\job_solve_sokoban.py
metric_logging.log_scalar,log_scalar,172,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\AdaptiveSubgoalSearch\adaptive_subs\jobs\sokoban\job_solve_sokoban.py
metric_logging.log_scalar,log_scalar,173,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\AdaptiveSubgoalSearch\adaptive_subs\jobs\sokoban\job_solve_sokoban.py
metric_logging.log_text,log_text,176,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\AdaptiveSubgoalSearch\adaptive_subs\jobs\sokoban\job_solve_sokoban.py
metric_logging.log_scalar,log_scalar,177,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\AdaptiveSubgoalSearch\adaptive_subs\jobs\sokoban\job_solve_sokoban.py
metric_logging.log_scalar,log_scalar,181,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\AdaptiveSubgoalSearch\adaptive_subs\jobs\sokoban\job_solve_sokoban.py
metric_logging.log_scalar,log_scalar,182,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\AdaptiveSubgoalSearch\adaptive_subs\jobs\sokoban\job_solve_sokoban.py
metric_logging.log_text,log_text,183,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\AdaptiveSubgoalSearch\adaptive_subs\jobs\sokoban\job_solve_sokoban.py
metric_logging.log_scalar,log_scalar,184,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\AdaptiveSubgoalSearch\adaptive_subs\jobs\sokoban\job_solve_sokoban.py
metric_logging.log_scalar_metrics,log_scalar_metrics,203,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\AdaptiveSubgoalSearch\adaptive_subs\jobs\sokoban\job_solve_sokoban.py
metric_logging.log_scalar,log_scalar,207,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\AdaptiveSubgoalSearch\adaptive_subs\jobs\sokoban\job_solve_sokoban.py
neptune.init,neptune.init,77,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\AdaptiveSubgoalSearch\adaptive_subs\mrunner_utils\mrunner_client.py
neptune.create_experiment,neptune.create_experiment,80,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\AdaptiveSubgoalSearch\adaptive_subs\mrunner_utils\mrunner_client.py
neptune.get_experiment,neptune.get_experiment,105,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\AdaptiveSubgoalSearch\adaptive_subs\mrunner_utils\mrunner_client.py
metric_logging.log_scalar,log_scalar,118,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\AdaptiveSubgoalSearch\adaptive_subs\policies\sokoban\conditional_policy.py
metric_logging.log_scalar,log_scalar,119,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\AdaptiveSubgoalSearch\adaptive_subs\policies\sokoban\conditional_policy.py
metric_logging.log_scalar,log_scalar,224,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\AdaptiveSubgoalSearch\adaptive_subs\policies\sokoban\conditional_policy.py
metric_logging.log_scalar,log_scalar,90,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\AdaptiveSubgoalSearch\adaptive_subs\policies\sokoban\policy_baseline.py
logging.getLogger,logging.getLogger,9,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\AdaptiveSubgoalSearch\adaptive_subs\runner.py
metric_logging.log_text,metric_logging.log_text,59,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\AdaptiveSubgoalSearch\adaptive_subs\runner.py
metric_logging.log_text,metric_logging.log_text,60,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\AdaptiveSubgoalSearch\adaptive_subs\runner.py
mrunner_utils.mrunner_client.configure_neptune,mrunner_client.configure_neptune,78,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\AdaptiveSubgoalSearch\adaptive_subs\runner.py
metric_logging.register_logger,metric_logging.register_logger,79,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\AdaptiveSubgoalSearch\adaptive_subs\runner.py
metric_logging.log_scalar,log_scalar,200,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\AdaptiveSubgoalSearch\adaptive_subs\supervised\data_creator_sokoban.py
metric_logging.log_scalar,log_scalar,370,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\AdaptiveSubgoalSearch\adaptive_subs\supervised\data_creator_sokoban_pixel_diff.py
metric_logging.log_text,log_text,94,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\AdaptiveSubgoalSearch\adaptive_subs\supervised\int\gen_subgoal_data.py
metric_logging.log_text,log_text,213,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\AdaptiveSubgoalSearch\adaptive_subs\supervised\int\gen_subgoal_data.py
metric_logging.log_text,log_text,214,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\AdaptiveSubgoalSearch\adaptive_subs\supervised\int\gen_subgoal_data.py
metric_logging.log_text,log_text,236,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\AdaptiveSubgoalSearch\adaptive_subs\supervised\int\representation\action_representation_mask.py
metric_logging.log_text,log_text,369,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\AdaptiveSubgoalSearch\adaptive_subs\supervised\int\representation\action_representation_pointer.py
metric_logging.log_text,log_text,156,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\AdaptiveSubgoalSearch\adaptive_subs\supervised\int\representation\infix.py
metric_logging.log_text,log_text,146,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\AdaptiveSubgoalSearch\adaptive_subs\supervised\int\representation\infix_value.py
logging.basicConfig,logging.basicConfig,30,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\AdaptiveSubgoalSearch\adaptive_subs\third_party\INT\algos\eval_fairseq.py
logging.getLogger,logging.getLogger,36,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\AdaptiveSubgoalSearch\adaptive_subs\third_party\INT\algos\eval_fairseq.py
tensorboardX.SummaryWriter,SummaryWriter,8,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\AdaptiveSubgoalSearch\adaptive_subs\third_party\INT\legacy\helper_functions\visualize_current_model.py
neptune.new.init,neptune.init,29,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\AdaptiveSubgoalSearch\adaptive_subs\third_party\neptune-client\alpha_integration_dev\new_client.py
neptune.new.types.File.as_image,File.as_image,91,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\AdaptiveSubgoalSearch\adaptive_subs\third_party\neptune-client\alpha_integration_dev\new_client.py
neptune.new.types.File.as_image,File.as_image,97,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\AdaptiveSubgoalSearch\adaptive_subs\third_party\neptune-client\alpha_integration_dev\new_client.py
neptune.new.types.File,neptune.types.File,114,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\AdaptiveSubgoalSearch\adaptive_subs\third_party\neptune-client\alpha_integration_dev\new_client.py
neptune.init,neptune.init,35,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\AdaptiveSubgoalSearch\adaptive_subs\third_party\neptune-client\alpha_integration_dev\old_client.py
neptune.create_experiment,neptune.create_experiment,36,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\AdaptiveSubgoalSearch\adaptive_subs\third_party\neptune-client\alpha_integration_dev\old_client.py
neptune.get_experiment,neptune.get_experiment,49,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\AdaptiveSubgoalSearch\adaptive_subs\third_party\neptune-client\alpha_integration_dev\old_client.py
neptune.append_tags,neptune.append_tags,82,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\AdaptiveSubgoalSearch\adaptive_subs\third_party\neptune-client\alpha_integration_dev\old_client.py
neptune.append_tag,neptune.append_tag,83,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\AdaptiveSubgoalSearch\adaptive_subs\third_party\neptune-client\alpha_integration_dev\old_client.py
neptune.remove_tag,neptune.remove_tag,84,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\AdaptiveSubgoalSearch\adaptive_subs\third_party\neptune-client\alpha_integration_dev\old_client.py
neptune.remove_tag,neptune.remove_tag,85,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\AdaptiveSubgoalSearch\adaptive_subs\third_party\neptune-client\alpha_integration_dev\old_client.py
neptune.get_experiment,neptune.get_experiment,87,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\AdaptiveSubgoalSearch\adaptive_subs\third_party\neptune-client\alpha_integration_dev\old_client.py
neptune.set_property,neptune.set_property,91,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\AdaptiveSubgoalSearch\adaptive_subs\third_party\neptune-client\alpha_integration_dev\old_client.py
neptune.set_property,neptune.set_property,92,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\AdaptiveSubgoalSearch\adaptive_subs\third_party\neptune-client\alpha_integration_dev\old_client.py
neptune.set_property,neptune.set_property,93,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\AdaptiveSubgoalSearch\adaptive_subs\third_party\neptune-client\alpha_integration_dev\old_client.py
neptune.set_property,neptune.set_property,94,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\AdaptiveSubgoalSearch\adaptive_subs\third_party\neptune-client\alpha_integration_dev\old_client.py
neptune.set_property,neptune.set_property,95,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\AdaptiveSubgoalSearch\adaptive_subs\third_party\neptune-client\alpha_integration_dev\old_client.py
neptune.set_property,neptune.set_property,97,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\AdaptiveSubgoalSearch\adaptive_subs\third_party\neptune-client\alpha_integration_dev\old_client.py
neptune.set_property,neptune.set_property,98,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\AdaptiveSubgoalSearch\adaptive_subs\third_party\neptune-client\alpha_integration_dev\old_client.py
neptune.remove_property,neptune.remove_property,99,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\AdaptiveSubgoalSearch\adaptive_subs\third_party\neptune-client\alpha_integration_dev\old_client.py
neptune.get_experiment,neptune.get_experiment,101,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\AdaptiveSubgoalSearch\adaptive_subs\third_party\neptune-client\alpha_integration_dev\old_client.py
neptune.log_metric,neptune.log_metric,123,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\AdaptiveSubgoalSearch\adaptive_subs\third_party\neptune-client\alpha_integration_dev\old_client.py
neptune.log_metric,neptune.log_metric,124,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\AdaptiveSubgoalSearch\adaptive_subs\third_party\neptune-client\alpha_integration_dev\old_client.py
neptune.log_metric,neptune.log_metric,125,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\AdaptiveSubgoalSearch\adaptive_subs\third_party\neptune-client\alpha_integration_dev\old_client.py
neptune.log_metric,neptune.log_metric,126,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\AdaptiveSubgoalSearch\adaptive_subs\third_party\neptune-client\alpha_integration_dev\old_client.py
neptune.log_metric,neptune.log_metric,127,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\AdaptiveSubgoalSearch\adaptive_subs\third_party\neptune-client\alpha_integration_dev\old_client.py
neptune.log_text,neptune.log_text,130,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\AdaptiveSubgoalSearch\adaptive_subs\third_party\neptune-client\alpha_integration_dev\old_client.py
neptune.log_text,neptune.log_text,131,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\AdaptiveSubgoalSearch\adaptive_subs\third_party\neptune-client\alpha_integration_dev\old_client.py
neptune.log_text,neptune.log_text,132,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\AdaptiveSubgoalSearch\adaptive_subs\third_party\neptune-client\alpha_integration_dev\old_client.py
neptune.log_image,neptune.log_image,136,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\AdaptiveSubgoalSearch\adaptive_subs\third_party\neptune-client\alpha_integration_dev\old_client.py
neptune.log_image,neptune.log_image,137,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\AdaptiveSubgoalSearch\adaptive_subs\third_party\neptune-client\alpha_integration_dev\old_client.py
neptune.get_experiment,neptune.get_experiment,140,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\AdaptiveSubgoalSearch\adaptive_subs\third_party\neptune-client\alpha_integration_dev\old_client.py
neptune.send_image,neptune.send_image,146,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\AdaptiveSubgoalSearch\adaptive_subs\third_party\neptune-client\alpha_integration_dev\old_client.py
neptune.send_artifact,neptune.send_artifact,149,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\AdaptiveSubgoalSearch\adaptive_subs\third_party\neptune-client\alpha_integration_dev\old_client.py
neptune.get_experiment,neptune.get_experiment,150,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\AdaptiveSubgoalSearch\adaptive_subs\third_party\neptune-client\alpha_integration_dev\old_client.py
neptune.send_artifact,neptune.send_artifact,157,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\AdaptiveSubgoalSearch\adaptive_subs\third_party\neptune-client\alpha_integration_dev\old_client.py
